station_name	latitude	longitude	avg_msmonth	avg_momonth	RHO_p_month	R2____month	R2adj_month	NSeff_month	RMSE__month	MAE___month	BIAS__month	NSeff_month_nb	RMSE__month_nb	MAE___month_nb	BIAS__month_nb	QRE7525_evalua	performance	ms_slope	mo_slope	layer	
432528112055701	43.4243611	-112.099975	29.6046099340659	6.18778072481974	-0.136999700170773	0.0187689178468818	0.00774384950808271	-135.165401715508	23.4457878822431	23.3419838212317	-23.3419838212317	-0.20443799030375	2.20507653849011	1.84541446402988	0.0748453880144656	-0.713780831789912	4	-0.0228941923076879	0.157414350891383	2	
432528112055702	43.4243611	-112.099975	29.5540778901099	6.18778072481974	-0.135292750553902	0.0183041283524402	0.00727383765977085	-134.536108206966	23.3954114704501	23.2914517772757	-23.2914517772757	-0.203245598885692	2.20434884050054	1.84096700307331	0.0748453880144665	-0.712404176411551	4	-0.0177534835164797	0.157414350891383	2	
432528112055703	43.4243611	-112.099975	28.9142298426966	6.18778072481974	-0.120182145520412	0.0144437481018895	0.00311551532145138	-94.7908028070798	22.7942193944274	22.657082840532	-22.657082840532	-0.150029704705991	2.49756814501534	2.12734690376579	0.0693662773449281	-0.769054898684416	4	-0.00958361538461258	0.157414350891383	2	
432550112060601	43.43075	-112.1033083	29.5847086153846	4.64885580916758	-0.402025208813144	0.161624268521252	0.144856753891677	-117.262165988832	25.4891514249687	25.3631517543431	-25.3631517543431	-0.1995482196864	2.56709131941526	2.30939535796192	-0.427298948126029	-0.72285682787095	4	-0.164525848351631	0.0612928030226484	2	
432601096335511	43.4335881	-96.565599	47.3051204210526	44.7800092991617	0.707740351136611	0.50089640462697	0.487032415866608	-31.5772196857645	3.07677560893306	3.03728798645074	-3.03728798645075	-0.733571335016308	0.709756983535683	0.658429899472286	-0.512176864559786	0.876392803336745	2	-0.0845450545454533	0.0548834980353325	2	
432610104115401	43.43608407	-104.198828	2.9803725	1.99645873629488	0.155758791190317	0.0242608010330689	0.00852307201747315	-94.2290205459167	1.10766983831446	1.07303023863549	-1.07303023863549	-5.47937002165784	0.288929617362897	0.206416961656327	-0.0891164749303666	0.356480656579983	3	-0.0262472714285639	-0.00846475788304213	2	
432633112105301	43.44241667	-112.1822	45.8806052684127	3.99011388351001	-0.438104788670608	0.191935805856118	0.187396119372164	-1330.71036373751	41.9367242880988	41.9132650565674	-41.9132650565674	-0.489882628562801	1.40270273189152	1.20909976964953	-0.02277367166474	-0.718397374844791	4	-0.0149487158071575	0.000134123675155206	2	
432640116440701	43.444325	-116.7362444	-5.97558761290323	-0.390365616293504	-0.123361942337231	0.0152181688172144	0.00439639045256845	-289.596578602043	7.98379753010312	6.09526790297161	6.09526790297161	-121.404567967125	5.18159039478047	4.65311231128343	0.510045906361888	17.6780501329211	4	-0.0747404071428567	-0.00162475237744973	2	
432644124142301	43.44539046	-124.2409484	4.27577856489796	19.1211948690499	0.416080341722513	0.173122850767923	0.169720064145569	-377.433561966811	14.8681583034751	14.8516055710679	14.8516055710679	0.157782699731963	0.701414004454427	0.5815787986983	0.00618926691599158	-0.652631788931234	4	0.0353297812915731	0.00103257705586301	2	
432706088371701	43.45166149	-88.6214915	35.7145892917082	14.2944116467998	0.532434643259227	0.283486649342579	0.279483781461812	-1619.06280544052	21.2192490081122	21.2145161524729	-21.2145161524729	0.125198436069212	0.493081670930661	0.400614250767234	0.205661492435548	-0.451855484132897	1	-0.0182032965951739	0.0253020425384393	2	
432719089435701	43.4552615	-89.7326238	-0.762730955555556	11.7090017879033	0.136579080799762	0.0186538453121066	0.00939586272071136	-2036.94844083585	12.4997833294851	12.4967734123038	12.4967734123038	0.0104735698700661	0.275435293138685	0.21176557255152	0.0250406688449516	-0.888772176495801	4	-0.00838669575127882	0.00107281403546442	2	
432728097572001	43.45776287	-97.9559047	8.83735272727273	2.285235729465	0.694261256702114	0.481998692557599	0.469665328094684	-105.573569613974	6.48797344287062	6.46655376903502	-6.46655376903502	0.278932932470595	0.533669198747232	0.495679962761111	0.085563228772707	-0.759938947467231	2	-0.093212736577711	0.0250691700660763	2	
432730110474601	43.4583611	-110.7970278	4.42717484444444	18.9529424629084	0.276264189143602	0.0763219022031721	0.0548410162078969	-85.1152815045901	14.6041577660607	14.5218236682007	14.5218236682007	0.0317437468816337	1.54857255574919	1.36334924541474	-0.0039439502632753	-0.957403896757135	4	0.113303654761905	-0.00683277752809505	2	
432743119010701	43.46181638	-119.019656	2.21736744827586	2.6113566169615	0.759141408972073	0.576295678816105	0.560602926179664	-0.137678943081773	0.671440263484637	0.466809902894553	0.373928873855504	0.214149740747378	0.558042686677413	0.422571056775898	-0.0200602948301353	-0.751044042054004	2	0.0913638000000001	-0.00908868810353236	1	
432751098243801	43.4641562	-98.4109137	31.0457380900901	6.75273846744414	0.683603259174526	0.467313415954031	0.462426383072875	-3834.95042775001	24.0059562603441	24.0037442813816	-24.0037442813816	-0.263805111751748	0.435735126011438	0.347226461901432	0.289255341264296	1.26641643264704	2	-0.121350959697302	-0.0683230254527878	2	
432825116173501	43.4735	-116.2934167	78.5878817292576	22.437660811922	0.180870658712272	0.0327141951830109	0.0284530242366805	-1956.0385426333	56.9718494587536	56.9495793989122	-56.9495793989122	-0.914964571040683	1.78213664457836	1.47040608249484	-0.799358481576582	-0.224488521131908	3	-0.112645009512115	-0.0219139508068868	2	
432921089245901	43.48930278	-89.4155833	9.22155351864407	12.7868461356583	0.126586918103889	0.016024247835041	0.0126659688174131	-46.7021205424998	3.60825310466756	3.55552867449759	3.55552867449759	-0.384227726825994	0.614655713991195	0.544110416652892	-0.00976394251662975	-0.236781972510598	3	-0.0363590523110119	0.00195466594594387	2	
433001073474701	43.50044444	-73.7964167	5.30881166666667	51.488831937949	0.315183017263984	0.0993403343716285	0.0728503442060883	-6620.31265613382	44.6483342152612	44.6437921938637	44.6437921938637	-8.1858045886106	1.66299833271952	1.53622807741862	-1.53622807741862	1.49769715094084	4	-0.0786632816326787	-0.0400438944181475	2	
433006124141501	43.5015023	-124.238727	2.67452980408163	10.3062346017296	0.268802388180766	0.0722547238916829	0.0684368420969984	-181.391016320648	7.63262734575867	7.60111823344313	7.60111823344313	-0.50571861971029	0.69349645878784	0.552455017468417	-0.0305865642048477	0.0732253163726321	3	-0.069846851148607	0.0072677031701983	2	
433012075134202	43.50340195	-75.2279458	6.09429345997426	12.7851347938209	0.674009435492884	0.454288719133432	0.449282193620895	-161.435916059992	6.70485020855084	6.68506268067147	6.68506268067147	0.0425239363233547	0.514768557150067	0.4212323712579	-0.00577865317514349	-0.972103321383489	2	0.0594455475959231	0.00382665238406191	2	
433029111590201	43.5079722	-111.9846944	33.5798327472527	7.49923958994261	0.0692608745012236	0.00479706873667424	-0.0063849866707788	-80.281851045003	25.7845530177822	25.4710522256743	-25.4710522256743	-1.00993406429454	4.0546532516518	3.22809647286449	0.609540931635809	0.114948779529501	3	0.057561940126542	0.596823020437036	2	
433036112581601	43.5099861	-112.9719556	166.690111496296	9.02196757883262	0.0683142031840669	0.00466683035667712	-0.002816877685754	-424488.828012462	158.014368340891	158.014146788766	-158.014146788766	-2.22567841126624	0.435585555178212	0.372811806431487	-0.3460028713024	0.535064233467413	4	-0.0422350705993281	0.0221049942568376	2	
433058112572201	43.5160972	-112.9569528	156.238072934579	4.85822517913288	0.505190898138582	0.255217843562064	0.248124680167417	-23940.8790757322	151.727058636594	151.724204655548	-151.724204655548	-0.0240080706464867	0.992283139377669	0.903476807332723	-0.344356900100971	-0.665578216816015	2	-0.17645977236587	0.000352393495935422	2	
433112075091501	43.5200686	-75.1537776	6.982679075	20.8101988246381	0.201994816294223	0.0408019058097367	0.038651237437113	-174.804104554253	13.9933800965461	13.9264888100834	13.9264888100834	-0.685537579227798	1.37017912112316	1.10627362428703	0.09896906044523	-0.317329540915946	3	0.0058423424452416	0.0192947656228382	2	
